ID_BB_GLOBAL,FIELD,VALUE,SOURCE,TSTAMP
BBG0080JVFJ2,TICKER,BICESE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,ID_BB_UNIQUE,COEK7216642,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,ID_CUSIP,EK7216642,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,NAME,BICE SECURITIZADORA S.A.,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVGL7,TICKER,BICESE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,ID_BB_UNIQUE,COEK7217004,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,ID_CUSIP,EK7217004,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,NAME,FINTESA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVL63,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,ID_BB_UNIQUE,COEK7217129,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,ID_CUSIP,EK7217129,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,NAME,FINTESA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVMX1,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,ID_BB_UNIQUE,COEK7217244,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,ID_CUSIP,EK7217244,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,NAME,FINTESA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JVNZ7,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,ID_BB_UNIQUE,COEK7217665,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,ID_CUSIP,EK7217665,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,NAME,SCOTIABANK SUD AMERICANO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW0W9,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,ID_BB_UNIQUE,COEK7217723,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,ID_CUSIP,EK7217723,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,NAME,SCOTIABANK SUD AMERICANO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW308,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,ID_BB_UNIQUE,COEK7217848,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,ID_CUSIP,EK7217848,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,ID_ISIN,CL0001893883,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,NAME,SCOTIABANK SUD AMERICANO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JW5T2,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,ID_BB_UNIQUE,COEK7217962,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,ID_CUSIP,EK7217962,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,ID_ISIN,CL0002014133,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,ID_SEDOL1,BVB3BF6,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,NAME,SCOTIABANK SUD AMERICANO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080JWM15,TICKER,SUDAM,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,ID_BB_UNIQUE,COEK7221022,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,ID_CUSIP,EK7221022,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080KR230,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,ID_BB_UNIQUE,COEK7223242,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,ID_CUSIP,EK7223242,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5642,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,ID_BB_UNIQUE,COEK7223309,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,ID_CUSIP,EK7223309,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L5L85,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,ID_BB_UNIQUE,COEK7223424,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,ID_CUSIP,EK7223424,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,ID_ISIN,CL0001918797,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6277,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,ID_BB_UNIQUE,COEK7223606,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,ID_CUSIP,EK7223606,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080L6Q92,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,ID_BB_UNIQUE,COEK7226427,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,ID_CUSIP,EK7226427,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,ID_ISIN,CL0001841155,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LL984,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,ID_BB_UNIQUE,COEK7226666,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,ID_CUSIP,EK7226666,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LLWN6,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,ID_BB_UNIQUE,COEK7226781,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,ID_CUSIP,EK7226781,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LM5J9,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,ID_BB_UNIQUE,COEK7226963,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,ID_CUSIP,EK7226963,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,ID_ISIN,CL0001841148,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LMFS7,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,ID_BB_UNIQUE,COEK7227029,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,ID_CUSIP,EK7227029,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,ID_ISIN,CL0001878389,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LN8N7,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,ID_BB_UNIQUE,COEK7227144,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,ID_CUSIP,EK7227144,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,ID_ISIN,CL0001878371,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNGQ6,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,ID_BB_UNIQUE,COEK7227201,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,ID_CUSIP,EK7227201,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080LNKY8,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,ID_BB_UNIQUE,COEK7241277,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,ID_CUSIP,EK7241277,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SVZ17,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,ID_BB_UNIQUE,COEK7241335,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,ID_CUSIP,EK7241335,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SWKP3,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,ID_BB_UNIQUE,COEK7241814,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,ID_CUSIP,EK7241814,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,NAME,BANCO DE CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080SZ8B2,TICKER,BNCHIL,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,ID_BB_UNIQUE,COEK7242473,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,ID_CUSIP,EK7242473,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5NF6,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,ID_BB_UNIQUE,COEK7242655,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,ID_CUSIP,EK7242655,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,ID_ISIN,CL0001230573,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T5YB6,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,ID_BB_UNIQUE,COEK7242838,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,ID_CUSIP,EK7242838,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,ID_ISIN,CL0001230599,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T65V6,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,ID_BB_UNIQUE,COEK7243133,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,ID_CUSIP,EK7243133,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080T6JY3,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,ID_BB_UNIQUE,COEK7247993,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,ID_CUSIP,EK7247993,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,ID_ISIN,CL0002032515,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TWXC7,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,ID_BB_UNIQUE,COEK7248231,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,ID_CUSIP,EK7248231,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,ID_ISIN,CL0002032531,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TX7Q8,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,ID_BB_UNIQUE,COEK7248413,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,ID_CUSIP,EK7248413,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,ID_ISIN,CL0002032556,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXH68,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,ID_BB_UNIQUE,COEK7248470,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,ID_CUSIP,EK7248470,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TXNV7,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,ID_BB_UNIQUE,COEK7248595,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,ID_CUSIP,EK7248595,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TY7B3,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,ID_BB_UNIQUE,COEK7248892,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,ID_CUSIP,EK7248892,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TYPZ7,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,ID_BB_UNIQUE,COEK7249015,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,ID_CUSIP,EK7249015,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZ1C4,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,ID_BB_UNIQUE,COEK7249197,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,ID_CUSIP,EK7249197,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZF88,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,ID_BB_UNIQUE,COEK7249312,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,ID_CUSIP,EK7249312,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZHX6,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,ID_BB_UNIQUE,COEK7249379,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,ID_CUSIP,EK7249379,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZLB1,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,ID_BB_UNIQUE,COEK7249551,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,ID_CUSIP,EK7249551,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,NAME,BANCO DEL ESTADO -CHILE,corp_pfd.dif,2022-12-02 18:15:13
BBG0080TZN81,TICKER,BANCO,corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,ID_BB_UNIQUE,COEK7285308,corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,ID_CUSIP,EK7285308,corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,ID_ISIN,HK0000237260,corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,ID_SEDOL1,BVF9MH9,corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,NAME,MTR CORPORATION (C.I.),corp_pfd.dif,2022-12-02 18:15:13
BBG0081LR282,TICKER,MTRC,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,ID_BB_UNIQUE,COEK7290944,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,ID_CUSIP,EK7290944,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MDXG8,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,ID_BB_UNIQUE,COEK7291066,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,ID_CUSIP,EK7291066,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MJ797,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,ID_BB_UNIQUE,COEK7291660,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,ID_CUSIP,EK7291660,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MN284,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,ID_BB_UNIQUE,COEK7291728,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,ID_CUSIP,EK7291728,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MP9G8,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,ID_BB_UNIQUE,COEK7291785,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,ID_CUSIP,EK7291785,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQDS5,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,ID_BB_UNIQUE,COEK7291843,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,ID_CUSIP,EK7291843,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,NAME,TRANSA SECURITIZADORA,corp_pfd.dif,2022-12-02 18:15:13
BBG0081MQN21,TICKER,TRNSCZ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,ID_BB_UNIQUE,COEK7298681,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,ID_CUSIP,EK7298681,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,NAME,BANCO DE CREDITO E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NB3N6,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,ID_BB_UNIQUE,COEK7298988,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,ID_CUSIP,EK7298988,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,NAME,BANCO DE CREDITO E INVER,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NF7X2,TICKER,BCICI,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NG5V7,ID_BB_UNIQUE,COEK7299648,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NG5V7,ID_CUSIP,EK7299648,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NG5V7,ID_ISIN, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NG5V7,ID_SEDOL1, ,corp_pfd.dif,2022-12-02 18:15:13
BBG0081NG5V7,NAME,BANCO DE CREDITO E INVER,corp_pfd.dif,2022-12-02 18:15:13
